country,date,Code_Country,GDP_per_Capita_current_US_dollars,Inflation_consumer_Prices_Annual,Inflation_GDP_Deflator_Annual,GDP_Constant_LCU,GDP_per_Capita_Constant_LCU,Personal_Remittances_Received_of_GDP,Population_Total,Unemployment_Total_of_Total_Labor_Force,Net_Migration,Unemployment_Male_of_Male_Labor_Force_Nat_Estimate,Unemployment_Female_of_Female_Labor_Force_Modeled_ILO_Estimat,Wage_and_Salaried_Workers_Total_of_Total_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Male_of_Male_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Female_of_Female_Employment_Modeled_ILO_Estimate,International_Migrant_Stock_of_Population
Canada,1964,CAN1964,2755.96341496289,1.91214470284239,2.83378270733803,405764819669.567,20996.8858819957,,19325000.0,,58965.0,,,,,,
Canada,1963,CAN1963,2560.91561784212,1.6281512605042,2.14443181865671,380489316138.196,20063.7690433556,,18964000.0,,40913.0,,,,,,
Canada,1962,CAN1962,2424.58904477336,1.06157112526541,1.30677080680341,361168442517.221,19403.0537507909,,18614000.0,,26210.0,,,,,,
Canada,1961,CAN1961,2269.70879389221,1.01876675603215,2.44442707980434,336204001759.521,18400.9633714368,,18271000.0,,24186.0,,,,,,
Canada,1960,CAN1960,2190.98275649889,1.35869565217391,,325894992562.165,18196.9129745461,,17909356.0,,44527.0,,,,,,2766304.0
Chile,2022,CHI2022,13395068.9821272,11.6438667110559,6.64230616801767,205022531886194.0,10458341.3723393,0.023052109603358,19603733.0,7.784,,7.83,8.435,,,,
Chile,2021,CHI2021,12331052.3896216,4.52456838259136,6.79784123396421,200138348820208.0,10267093.8118785,0.0209921448524719,19493184.0,9.35,113709.0,9.09,9.639,72.97418,71.94821,74.44169,
Chile,2020,CHI2020,10436559.9329439,3.04549084804331,9.6374136550188,179114865012005.0,9280411.48613404,0.0260521419553676,19300315.0,11.14,98439.0,10.78,11.389,72.77149,71.902,74.02051,
Chile,2019,CHI2019,10281382.5315175,2.55754475703323,2.57259820814659,190842614799381.0,10023517.6949051,0.0249100317083376,19039485.0,7.27,230162.0,6.74,8.0,72.78537,71.74465,74.21618,
Chile,2018,CHI2018,10129421.3769467,2.43488981353058,1.59019973716229,189434867409900.0,10129421.3769467,0.0236480108519579,18701450.0,7.21,237358.0,6.68,7.956,72.8861,71.7867,74.41719,
Chile,2017,CHI2017,9762046.89705142,2.18271846868523,4.82819188608828,182166375335300.0,9917282.94114999,0.0240774949059709,18368577.0,6.95,214697.0,6.6,7.444,72.56786,71.87974,73.54143,
Chile,2016,CHI2016,9332327.86597942,3.78619355893115,4.56065603696771,179726240483300.0,9938478.38084407,0.0258930796645219,18083879.0,6.73,126525.0,6.36,7.256,73.52599,73.18315,74.01574,
Chile,2015,CHI2015,8876429.8922604,4.3487735321705,4.95436553002575,176629850757200.0,9884086.46505195,0.0243270224346115,17870124.0,6.49,55709.0,6.05,7.127,74.35108,74.06601,74.75802,469436.0
Chile,2014,CHI2014,8364922.63381328,4.71867527854671,5.85289162562634,172908949585100.0,9775987.6620361,0.0233660341662884,17687108.0,6.65,52709.0,6.33,7.11,74.12768,73.95779,74.36897,
Chile,2013,CHI2013,7841792.1271793,1.78955553984587,2.26077060922354,169863885538900.0,9701005.88888302,0.0256486365083842,17509925.0,6.2,36566.0,5.54,7.161,74.57682,74.32923,74.93744,
Chile,2012,CHI2012,7494816.65068695,3.00744840213049,0.763466680663043,164423907015100.0,9481379.20948789,0.026959785163865,17341771.0,6.64,30925.0,5.62,8.127,74.92321,74.73309,75.20381,
Chile,2011,CHI2011,7075365.06899292,3.34121694259299,3.26051486618304,154889906608900.0,9019084.53231602,0.0282286485291149,17173573.0,7.32,28128.0,6.3,8.834,73.62277,73.34793,74.03543,
Chile,2010,CHI2010,6514750.14641121,1.41071107954318,8.85744148942345,145814558961500.0,8575227.58025359,0.0287072146930379,17004162.0,8.41,26064.0,7.43,9.909,73.50953,72.50024,75.07623,369436.0
Chile,2009,CHI2009,5711158.10549081,0.353045178360941,3.57779504174319,137753693545000.0,8183332.47759654,0.0303000132193491,16833447.0,11.31,24330.0,9.97,13.419,73.09699,72.11446,74.67276,
Chile,2008,CHI2008,5633786.59674043,8.7162687303961,0.311132498734963,139311245140200.0,8361285.77073248,0.0,16661462.0,9.29,22516.0,7.51,12.141,72.75423,71.79864,74.33852,
Chile,2007,CHI2007,5465688.91575407,4.40779938398046,5.08875706689086,134224935105000.0,8137045.00604951,0.0,16495538.0,8.43,20188.0,6.95,10.891,72.12848,70.80836,74.38484,
Chile,2006,CHI2006,4994163.20753371,3.39201733699404,12.3498959208792,127628784707600.0,7813413.24813165,0.0,16334575.0,9.02,17348.0,7.42,11.758,71.07674,69.56485,73.73179,
Chile,2005,CHI2005,4232866.98130255,3.05257621387848,7.12031535233233,120347756481600.0,7440212.83310101,0.0,16175311.0,9.34,14336.0,7.64,12.281,70.15631,67.70811,74.52422,273384.0
Chile,2004,CHI2004,3770251.67648002,1.05473871403516,7.02476170663786,113710426877300.0,7098930.46828168,0.0117077859011673,16017966.0,10.16,11515.0,8.55,13.015,68.15913,66.13103,71.86703,
Chile,2003,CHI2003,3335454.02163753,2.81017875743615,4.30030088388355,106595942726700.0,6721431.98980498,0.0154232531723822,15859112.0,9.77,9266.0,8.55,12.035,68.23849,65.64465,73.14944,
Chile,2002,CHI2002,3085867.92419804,2.48939816650703,3.34066037242444,101788234745100.0,6485892.49283315,0.0176398875950766,15693790.0,10.17,7828.0,9.32,11.814,68.47085,66.05333,73.18498,
Chile,2001,CHI2001,2925091.41671033,3.56910053001465,4.27714698187522,98629335248700.0,6353354.48482986,0.0166393381227135,15523978.0,10.39,6720.0,9.59,11.936,68.60823,66.20126,73.30176,
Chile,2000,CHI2000,2749842.53746418,3.8432729570657,4.56004348660028,95613647416500.0,6228172.17815971,0.0169968303093504,15351799.0,10.49,5790.0,9.45,12.481,69.42247,66.64048,74.80341,177332.0
Chile,1999,CHI1999,2534313.80708613,3.33687917526016,2.18776787074258,91085234333700.0,6001764.20732571,,15176410.0,11.16,4988.0,10.14,13.109,69.2039,66.6316,74.19351,
Chile,1998,CHI1998,2516654.5299039,5.11024954517563,0.778990206742662,91335155998100.0,6090333.22024877,,14996742.0,7.31,4240.0,6.26,9.347,69.18889,67.38119,72.73624,
Chile,1997,CHI1997,2427326.86490891,6.13386464357923,3.33058050309059,87669781814300.0,5919918.35761325,,14809289.0,7.14,3536.0,5.88,9.604,70.39937,68.44068,74.30927,
Chile,1996,CHI1996,2216407.20613202,7.35911781788773,4.07977619634082,81635498606800.0,5585549.147216,,14615483.0,7.41,2980.0,6.13,9.998,70.07571,67.58957,75.19454,
Chile,1995,CHI1995,2021363.92255256,8.23263034116112,11.6807181095415,76435645400700.0,5301846.9152716,,14416796.0,4.7,2490.0,4.44,5.246,69.93645,67.49715,74.87823,142417.0
Chile,1994,CHI1994,1685620.2697212,11.4431196444973,14.4639849518187,70167385270700.0,4937653.57439767,,14210674.0,5.87,1931.0,5.43,6.789,69.58295,67.1387,74.68046,
Chile,1993,CHI1993,1423355.59013732,12.7277669490964,12.164419670298,66806867569400.0,4772469.30963327,,13998386.0,4.49,1196.0,4.19,5.113,69.45956,66.9939,74.63509,
Chile,1992,CHI1992,1209213.95659229,15.4258064688927,13.4643770263457,62677202207400.0,4547660.10392897,,13782297.0,4.35,17.0,3.89,5.335,69.26433,66.80567,74.53562,
Chile,1991,CHI1991,974245.704911795,21.7844124277757,21.3909822963519,56381270512600.0,4157314.49379864,,13561945.0,5.23,-2214.0,5.06,5.699,68.93944,66.44904,74.39419,
Chile,1990,CHI1990,756690.720166009,26.0364811362365,22.4709370974082,52299604282850.7,3919667.3670796,0.00120796561613507,13342868.0,,-5253.0,5.65,,,,,107501.0
Chile,1989,CHI1989,607678.815944007,17.0279367308961,13.756031768695,50612406571594.0,3855120.37264498,0.00434997637405182,13128619.0,,-8686.0,5.0,,,,,
Chile,1988,CHI1988,493878.664096584,14.6843512500821,21.7178811867141,46043348774039.2,3564171.10322651,0.000384023806775193,12918389.0,,-12126.0,5.6,,,,,
Chile,1987,CHI1987,384106.187920758,19.8808457201905,25.8484189824577,42892823510296.1,3373991.37044223,0.00224661085051577,12712784.0,,-15430.0,,,,,,
Chile,1986,CHI1986,291234.125704722,19.4768379232582,21.4548966568028,40289906763779.9,3219457.455341,0.0021174049669622,12514502.0,,-19630.0,8.34,,,,,
Chile,1985,CHI1985,231023.418718659,30.7034989096151,41.6819057285706,38233810093734.8,3101783.36747698,0.00564879666659367,12326396.0,,-24137.0,,,,,,90096.0
Chile,1984,CHI1984,159076.802995252,19.8602056602626,15.7375320928942,36759773961633.3,3026054.18725277,0.00509605408971801,12147758.0,,-28058.0,13.03,,,,,
Chile,1983,CHI1983,133915.942670458,27.2571946726204,30.9636724868069,35310733316859.3,2948331.73202077,0.0049124624149143,11976513.0,,-30484.0,14.63,,,,,
Chile,1982,CHI1982,109197.65143205,9.94102693041837,7.65634725512152,37176010076996.3,3148532.69040896,,11807408.0,,-30852.0,20.18,,,,,
Chile,1981,CHI1981,115649.596158594,19.6868327084319,11.5688525347474,41777512781271.3,3589869.57044123,,11637613.0,,-30641.0,11.91,,,,,
Chile,1980,CHI1980,98731.3571746673,35.1383405330485,29.1176599025143,39218368955272.3,3419263.91182782,,11469828.0,,-30275.0,10.62,,,,,81903.0
Chile,1979,CHI1979,71847.4815272129,33.3892190102252,47.9776851024257,36317803705981.7,3212733.57140566,,11304331.0,,-29890.0,13.48,,,,,
Chile,1978,CHI1978,45452.7523158182,40.0872246313854,56.2846405522628,33497852425169.7,3007596.54691143,,11137748.0,,-29647.0,13.43,,,,,
Chile,1977,CHI1977,27417.0041261234,91.9541325565105,101.773621844756,31102608334255.8,2835278.25322999,,10969861.0,,-29659.0,11.38,,,,,
Chile,1976,CHI1976,12490.8617124372,211.924302225904,247.308508558592,28161253704441.7,2606348.46238688,,10804869.0,,-30002.0,11.4,,,,,
Chile,1975,CHI1975,3517.55046345558,374.735274232635,347.201209420559,27121788381187.3,2549152.62535419,,10639531.0,,-30556.0,,,,,,85985.0
Chile,1974,CHI1974,917.575042183313,504.738541215978,678.608462183602,31143004606222.4,2973719.93242099,,10472743.0,,-31225.0,,,,,,
Chile,1973,CHI1973,116.947494926678,352.810986573029,414.810311002201,30418393058835.0,2950995.27707497,,10307842.0,,-31895.0,,,,,,
Chile,1972,CHI1972,24.3017061798691,77.7957404755205,87.5948636847114,32029222189235.1,3156905.58466859,,10145765.0,,-32609.0,,,,,,
Chile,1971,CHI1971,13.2993963169263,20.0522312040536,17.6716716514348,32359269848246.3,3240990.05949557,,9984378.0,,-34137.0,,,,,,
Chile,1970,CHI1970,10.5012473421618,,40.5757859262563,29572724787463.9,3011331.60254206,,9820481.0,,-36078.0,,,,,,90271.0
Chile,1969,CHI1969,7.46072589508672,,40.1605325593821,29041564171146.4,3007525.3646502,,9656299.0,,-37903.0,,,,,,
Chile,1968,CHI1968,5.21022910810112,,33.4686701543952,27941242704931.4,2943816.76418879,,9491502.0,,-39058.0,,,,,,
Chile,1967,CHI1967,3.83511389550461,,25.1448875388211,26972390830986.4,2892088.32847034,,9326268.0,,-38972.0,,,,,,
Chile,1966,CHI1966,3.01073529448683,,28.5813608055731,26031106073365.3,2841312.30888296,,9161649.0,,-37355.0,,,,,,
Chile,1965,CHI1965,2.14399524354592,,38.8400953747234,23401640956698.7,2601646.18811059,,8994936.0,,-34847.0,,,,,,97551.0
Chile,1964,CHI1964,1.55913068328482,,47.934362079969,23181354914592.6,2626768.73464372,,8825046.0,,-32153.0,,,,,,
Chile,1963,CHI1963,1.0477233957555,,43.8204273483921,22603337720032.1,2611289.51620783,,8656006.0,,-29988.0,,,,,,
Chile,1962,CHI1962,0.702075860346071,,12.9485164298049,21356110914208.3,2516593.08543932,,8486120.0,,-28854.0,,,,,,
Chile,1961,CHI1961,0.60993307900911,,6.56898159256187,20529454328194.5,2469401.32304663,,8313535.0,,-27959.0,,,,,,
Chile,1960,CHI1960,0.555281251612047,,,19506296064998.3,2395815.19426839,,8141820.0,,-27179.0,,,,,,104805.0
Colombia,2022,COL2022,28219770.6620948,10.1772313546165,14.1884856773715,975365071468100.0,18802572.0053663,2.74470938621427,51874024.0,10.726,,8.62,13.658,,,,
Colombia,2021,COL2021,23149564.98844,3.49505757399453,7.66762201531684,907352000000000.0,17612821.2903648,2.70265296417495,51516562.0,13.9,211978.0,10.9,18.169,49.09227,47.64968,51.29487,
Colombia,2020,COL2020,19590202.8526549,2.52663500084712,1.48021450852424,817315000000000.0,16047602.1301274,2.56320622302617,50930662.0,15.04,229437.0,12.78,19.071,49.17927,48.08464,50.86819,
Colombia,2019,COL2019,21122191.4916264,3.52301932741443,4.00262054293638,881224000000000.0,17558668.0052761,2.20267000795015,50187406.0,9.96,395803.0,8.22,12.773,50.41784,49.64318,51.51355,
Colombia,2018,COL2018,20045696.4056692,3.24056932930567,4.63057967327826,854008000000000.0,17330776.5468735,1.99734137781358,49276961.0,9.11,494364.0,7.42,11.817,48.59367,46.89749,50.96517,
Colombia,2017,COL2017,19037004.9465302,4.31431325695007,5.13373589963346,832656000000000.0,17220831.9336058,1.86578764819162,48351671.0,8.87,415618.0,7.12,11.53,48.88664,47.34589,51.01565,
Colombia,2016,COL2016,18136791.1677572,7.51346024627683,5.14833430514589,821489000000000.0,17248766.9801057,1.83643004865322,47625955.0,8.69,79978.0,7.04,11.229,48.84786,47.54815,50.63695,
Colombia,2015,COL2015,17077602.824872,4.98983115849532,2.44932842052003,804692000000000.0,17077602.824872,1.70416576364179,47119728.0,8.3,-41064.0,6.69,10.873,48.92072,47.86438,50.37487,133134.0
Colombia,2014,COL2014,16343970.7406155,2.89883787761738,2.2356323764315,781589000000000.0,16744288.2610069,1.09267695626741,46677947.0,8.57,-67516.0,6.96,11.051,48.46424,47.55424,49.72379,
Colombia,2013,COL2013,15443879.0836874,2.01699224310378,1.90767643221162,747939000000000.0,16175875.520379,1.16459175184649,46237930.0,9.05,-64686.0,7.27,11.7,47.63584,47.12092,48.35017,
Colombia,2012,COL2012,14558143.5772602,3.16930188840063,3.61665506268449,711415000000000.0,15539044.1706038,1.08410323341878,45782417.0,9.74,-55913.0,7.78,12.689,46.79208,46.66362,46.97207,
Colombia,2011,COL2011,13662282.9877195,3.41503344776241,6.38680337285258,684628000000000.0,15110232.5395283,1.22439717457119,45308899.0,10.11,-46273.0,8.09,13.135,46.42493,46.0291,46.99248,
Colombia,2010,COL2010,12139831.5087959,2.27200227892008,3.80486029146383,640151000000000.0,14283948.9765599,1.40693436300273,44816108.0,10.98,-34185.0,8.82,14.23,46.57422,45.64891,47.91661,124271.0
Colombia,2009,COL2009,11318656.3941075,4.20251661216488,4.06422546745482,612616000000000.0,13824460.6090678,1.77437355901692,44313917.0,11.32,-46902.0,9.37,14.569,47.42774,46.29756,49.113,
Colombia,2008,COL2008,10876425.7829221,6.99688495554508,7.67738291518263,605713000000000.0,13824230.8117256,1.99042004970298,43815313.0,10.52,-63246.0,8.87,13.488,49.38245,47.82744,51.78608,
Colombia,2007,COL2007,9894708.38405118,5.54438485815156,5.20203381220654,586457000000000.0,13541983.0639139,2.1627331112547,43306582.0,10.25,-49575.0,8.74,13.182,54.27459,53.52011,55.45219,
Colombia,2006,COL2006,8921628.19878283,4.29342363628925,5.80766087330477,549435000000000.0,12845396.7709936,2.40996884689491,42772910.0,10.963,-39142.0,,14.439,51.6653,50.61766,53.29206,
Colombia,2005,COL2005,8004511.50542835,5.05101962689697,4.75319610733445,514853000000000.0,12194257.1624412,2.29780096132278,42220940.0,11.87,-41348.0,8.74,15.933,51.05619,49.72432,53.12038,107612.0
Colombia,2004,COL2004,7389550.98925122,5.90402005546497,7.28303340696419,491137159839000.0,11792499.0263461,2.72409600479446,41648268.0,13.72,-25907.0,10.71,18.082,49.61949,48.35168,51.5765,
Colombia,2003,COL2003,6633228.0237803,7.12978862941867,6.82901484184582,466270833399700.0,11356480.7827509,3.25006038286779,41057687.0,14.19,-33007.0,10.51,18.716,50.33195,49.46127,51.65546,
Colombia,2002,COL2002,6064238.3148288,6.3515072877887,5.96819057296526,448689941488100.0,11091347.8746405,2.53195366448292,40454050.0,15.63,-24379.0,11.97,20.07,50.38521,49.14167,52.3091,
Colombia,2001,COL2001,5669253.19184319,7.96556090304835,6.51844829202706,437729285682800.0,10987766.9349281,2.09403813250673,39837875.0,15.04,-27618.0,12.02,19.464,50.50152,49.34087,52.31051,
Colombia,2000,COL2000,5317615.25237641,9.22534818585368,33.6753705077668,430505835553500.0,10978053.1305961,1.61213693937569,39215135.0,20.52,-31116.0,16.94,25.153,50.55566,49.51727,52.19723,109609.0
Colombia,1999,COL1999,3928077.63051544,10.873687085747,12.6229408341709,418271960097800.0,10840264.4128307,1.52070970408901,38585033.0,20.06,-30850.0,17.23,23.784,50.69589,49.75354,52.1664,
Colombia,1998,COL1998,3702345.27801642,18.6769799276672,14.7730454087206,436627861973400.0,11507039.2699542,0.818311369666901,37944414.0,15.0,-25134.0,12.52,18.35,51.20684,50.32605,52.55089,
Colombia,1997,COL1997,3263640.3849775,18.4700217119089,16.8398529336651,434154120867200.0,11642034.4721941,0.725243324303447,37291946.0,12.14,-23520.0,9.82,15.347,51.3311,50.5078,52.5834,
Colombia,1996,COL1996,2749230.5550036,20.7975755127402,16.868378789776,419755281965700.0,11458525.7761091,0.775100391726792,36632573.0,11.81,-28154.0,9.44,15.155,51.238,50.43196,52.47712,
Colombia,1995,COL1995,2347480.45327979,20.8917930194849,18.8509572578895,411299560568600.0,11434484.450533,0.881246647740417,35970101.0,8.72,-33016.0,6.75,11.511,51.22395,50.41801,52.4528,106943.0
Colombia,1994,COL1994,1913358.26439553,22.8462417553045,22.096378258478,390960105089700.0,11076781.376781,1.18517173525373,35295461.0,8.25,-16033.0,5.28,12.585,51.08644,50.32626,52.293,
Colombia,1993,COL1993,1510099.32619736,22.4424828533276,24.8415782785499,369476307007500.0,10673960.2948715,0.70358230174895,34614735.0,7.8,-30020.0,5.3,11.377,50.94876,50.19498,52.14454,
Colombia,1992,COL1992,1170650.47127587,27.010626623136,22.6643849544714,350595312219100.0,10330148.4823745,1.09685093866333,33939039.0,9.44,-29969.0,6.69,13.413,50.84572,50.11746,52.02517,
Colombia,1991,COL1991,935621.676772872,30.3878204854436,27.0057740395846,336965303464300.0,10127402.7246751,1.77485012973733,33272628.0,10.12,-48488.0,7.58,13.845,50.80273,50.09039,51.9621,
Colombia,1990,COL1990,737090.37524869,29.1520245976216,52.3361031682038,330352934040000.0,10133092.5963808,1.03461052902116,32601393.0,,-17237.0,,,,,,104277.0
Colombia,1989,COL1989,473848.4027108,25.8675480831987,24.6858161399076,316788074000000.0,9923469.37800591,1.18108005252693,31923117.0,,-27370.0,,,,,,
Colombia,1988,COL1988,375322.34261124,28.1083969771704,27.7500562450254,306329684170000.0,9800440.21147832,1.1679934087711,31256727.0,,-32292.0,,,,,,
Colombia,1987,COL1987,288350.624421463,23.3020283640181,23.3769365166645,294366134490000.0,9618850.20374441,1.71829302883548,30603048.0,,-44372.0,8.24,,,,,
Colombia,1986,COL1986,226566.525927266,18.8424631612405,29.1689263673813,279367104220000.0,9324638.26540505,1.19052764631945,29960101.0,,-48299.0,10.03,,,,,
Colombia,1985,COL1985,169332.298083697,24.0901743681251,24.8835080388417,263992008640000.0,9001898.25228311,0.315236652440379,29326260.0,,-35855.0,10.66,,,,,97331.0
Colombia,1984,COL1984,134427.121835271,16.1616171361426,22.1802266995958,256036677180000.0,8924549.18590491,0.20390493244799,28689032.0,,-34909.0,10.81,,,,,
Colombia,1983,COL1983,108911.674205092,19.5973170624765,20.4025756995262,247735832910000.0,8834352.98508908,0.185903251884248,28042329.0,,-29939.0,9.1,,,,,
Colombia,1982,COL1982,91124.9889345793,24.7209882528586,24.7664573136336,243897001330000.0,8899663.37512517,0.223259883281851,27405194.0,,-46855.0,,,,,,
Colombia,1981,COL1981,74022.7855002665,27.4537624347993,22.7658772988937,241605563940000.0,9019850.90335684,0.439700964255616,26785982.0,,-56188.0,,,,,,
Colombia,1980,COL1980,60326.949734291,26.5526531495356,27.6159360336757,236226976300000.0,9024496.35250654,0.317358279558998,26176195.0,,-49253.0,7.5,,,,,90848.0
Colombia,1979,COL1979,46475.7022693681,24.1340757440456,24.0406255399567,226950698580000.0,8872427.88169179,0.361483584100833,25579323.0,,-63678.0,,,,,,
Colombia,1978,COL1978,36374.2304710584,17.7631590853462,17.0999313637889,215365910020000.0,8613393.31587665,0.325918115144092,25003608.0,,-67880.0,,,,,,
Colombia,1977,COL1977,29292.7167264375,33.802818357982,29.1528170739333,198549006090000.0,8122631.61367777,0.419734823970143,24443926.0,,-67662.0,7.8,,,,,
Colombia,1976,COL1976,22258.602244921,19.8312249167931,25.4575581616927,190621980630000.0,7971478.47141902,0.332433727243692,23913002.0,,-98130.0,,,,,,
Colombia,1975,COL1975,17309.5477810782,23.4375025650554,22.8069631296826,182015611370000.0,7777204.89822755,0.175590830099628,23403731.0,,-84511.0,9.15,,,,,84796.0
Colombia,1974,COL1974,14079.2128665586,23.8709573656697,25.3771500046661,177882936650000.0,7768536.06389869,0.29166624457965,22897871.0,,-80843.0,,,,,,
Colombia,1973,COL1973,10857.1417855381,22.5296486781842,20.1610993858631,168217563880000.0,7510947.28517429,0.288909875365649,22396318.0,,-75658.0,,,,,,
Colombia,1972,COL1972,8658.9425407873,12.4444589907729,12.9723107821429,157620789200000.0,7197935.57921012,0.262933529713868,21898055.0,,-77748.0,,,,,,
Colombia,1971,COL1971,7282.55044646884,11.9402616979216,10.8074005790019,146393644600000.0,6839094.60658386,0.282154532792353,21405413.0,,-84692.0,,,,,,
